244;76.00000000000001;-41.5;-43.50000000000001
245;34.5;-19.5;-43.50000000000001
246;15.0;-3.5;-3.5
247;11.5;11.5;-3.5
248;23.0;19.5;-3.5
249;42.5;25.5;-3.5
250;68.00000000000001;23.5;-3.5
251;91.5;20.5;20.5
252;112.0;6.5;20.5
253;118.5;-14.5;20.5
254;104.0;-19.5;20.5
255;84.50000000000001;-30.5;20.5
256;54.0;-36.5;-36.5
257;17.5;-31.5;-36.5
258;-14.0;-15.5;-36.5
259;-29.5;4.5;-36.5
260;-25.0;20.5;-36.5
261;-4.5;25.5;25.5
262;21.0;27.5;25.5
263;48.50000000000001;17.5;25.5
264;66.00000000000001;-4.5;25.5
265;61.5;-32.5;25.5
266;29.0;-40.5;-40.5
267;-11.5;-40.5;-40.5
268;-52.0;-23.5;-40.5
269;-75.50000000000001;15.5;-40.5
270;-60.0;30.5;-40.5
271;-29.5;39.5;39.5
272;10.0;42.5;39.5
273;52.5;41.5;39.5
274;94.0;31.5;39.5
275;125.5;10.5;39.5
276;136.0;0.5;0.5
277;136.5;-10.5;0.5
278;126.0;-25.5;0.5
279;100.5;-30.5;0.5
280;70.0;-30.5;0.5
281;39.5;-22.5;-22.5
282;17.0;-0.5;-22.5
283;16.5;24.5;-22.5
284;41.00000000000001;35.5;-22.5
285;76.5;40.5;-22.5
286;117.0;41.5;41.5
287;158.5;31.5;41.5
288;190.0;9.5;41.5
289;199.5;-13.5;41.5
290;186.0;-34.5;41.5
291;151.5;-41.5;-41.5
292;110.0;-41.5;-41.5
293;68.50000000000001;-4.5;-41.5
294;64.0;32.5;-41.5
295;96.5;37.5;-41.5
296;134.0;41.5;41.5
297;175.5;39.5;41.5
298;215.0;29.5;41.5
299;244.5;-26.5;41.5
300;218.0;-43.50000000000001;41.5
301;174.5;-45.5;-45.5
302;129.0;-45.5;-45.5
303;83.5;-45.5;-45.5
304;38.0;-45.5;-45.5
305;-7.5;-35.5;-45.5
306;-43.0;-24.5;-24.5
307;-67.5;0.5;-24.5
308;-67.0;10.5;-24.5
309;-56.5;26.5;-24.5
310;-30.0;31.5;-24.5
311;1.5;31.5;31.5
312;33.0;23.5;31.5
313;56.5;2.5;31.5
314;59.0;-19.5;31.5
315;39.5;-35.5;31.5
316;4.0;-39.5;-39.5
317;-35.5;-42.5;-39.5
318;-78.00000000000001;-34.5;-39.5
319;-112.5;-0.5;-39.5
320;-113.0;15.5;-39.5
321;-97.5;24.5;24.5
322;-73.00000000000001;35.5;24.5
323;-37.5;35.5;24.5
324;-2.0;26.5;24.5
325;24.5;10.5;24.5
326;35.0;-5.5;-5.5
327;29.5;-21.5;-5.5
328;8.0;-32.5;-5.5
329;-24.5;-39.5;-5.5
330;-64.0;-39.5;-5.5
331;-103.5;-29.5;-34.5
332;-133.0;-2.5;-34.5
333;-135.5;30.5;-34.5
334;-105.0;39.5;-34.5
335;-65.50000000000001;45.5;-34.5
336;-20.0;45.5;45.5
337;25.5;45.5;45.5
338;71.00000000000001;-1.5;45.5
339;69.5;-33.5;45.5
340;36.0;-40.5;45.5
341;-4.5;-43.50000000000001;-43.50000000000001
342;-48.00000000000001;-44.5;-43.50000000000001
343;-92.5;-39.5;-43.50000000000001
344;-132.0;27.5;-43.50000000000001
345;-104.5;37.5;-43.50000000000001
