99;98.00000000000001;12.0;36.0
100;110.0;-9.0;36.0
101;101.0;-25.0;-25.0
102;76.00000000000001;-30.0;-25.0
103;46.00000000000001;-35.0;-25.0
104;11.0;-29.0;-25.0
105;-18.0;-13.0;-13.0
106;-31.0;9.0;-13.0
107;-22.0;25.0;-13.0
108;3.0;36.0;-13.0
109;39.0;36.0;36.0
110;75.0;35.0;36.0
111;110.0;18.0;36.0
112;128.0;-13.0;36.0
113;115.0;-30.0;-30.0
114;85.0;-34.0;-30.0
115;51.00000000000001;-37.0;-30.0
116;14.0;-37.0;-30.0
117;-23.0;-27.0;-27.0
118;-50.0;5.0;-27.0
119;-45.0;21.0;-27.0
120;-24.0;31.0;-27.0
121;7.0;35.0;35.0
122;42.0;35.0;35.0
123;77.0;32.0;35.0
124;109.0;18.0;35.0
125;127.0;-10.0;-10.0
126;117.0;-27.0;-10.0
127;90.0;-30.0;-10.0
128;60.0;-35.0;-10.0
129;25.0;-37.0;-37.0
130;-12.0;-37.0;-37.0
131;-49.0;-34.0;-37.0
132;-83.00000000000001;-18.0;-37.0
133;-101.0;3.0;3.0
134;-98.00000000000001;25.0;3.0
135;-73.00000000000001;32.0;3.0
136;-41.00000000000001;33.0;3.0
137;-8.0;34.0;34.0
138;26.0;34.0;34.0
139;60.0;31.0;34.0
140;91.0;15.0;34.0
141;106.0;4.0;4.0
142;110.0;-6.0;4.0
143;104.0;-20.0;4.0
144;84.0;-29.0;4.0
145;55.0;-34.0;-34.0
146;21.0;-36.0;-34.0
147;-15.0;-35.0;-34.0
148;-50.0;-17.0;-34.0
149;-67.0;5.0;5.0
150;-62.0;21.0;5.0
151;-41.00000000000001;35.0;5.0
152;-6.0;40.0;5.0
153;34.0;38.0;38.0
154;72.0;32.0;38.0
155;104.0;18.0;38.0
156;122.0;7.0;38.0
157;129.0;-8.0;-8.0
158;121.0;-15.0;-8.0
159;106.0;-17.0;-8.0
160;89.0;-18.0;-8.0
161;71.00000000000001;-12.0;-12.0
162;59.0;10.0;-12.0
163;69.0;32.0;-12.0
164;101.0;44.0;-12.0
165;145.0;44.0;44.0
166;189.0;49.0;44.0
167;238.0;54.0;44.0
168;292.0;54.0;44.0
169;346.0;54.0;54.0
170;400.0;54.0;54.0
171;454.0;54.0;54.0
172;508.0;45.0;54.0
173;553.0;-13.0;-13.0
174;540.0;-26.0;-13.0
175;514.0;-34.0;-13.0
176;480.0;-35.0;-13.0
177;445.0;-36.0;-36.0
178;409.0;-35.0;-36.0
179;374.0;-21.0;-36.0
180;353.0;30.0;-36.0
181;383.0;45.0;45.0
182;428.0;49.0;45.0
183;477.0;50.0;45.0
184;527.0;49.0;45.0
185;576.0;47.0;47.0
186;623.0;43.0;47.0
187;666.0;22.0;47.0
188;688.0;-11.0;47.0
189;677.0;-32.0;-32.0
190;645.0;-36.0;-32.0
191;609.0;-37.0;-32.0
192;572.0;-37.0;-32.0
193;535.0000000000001;-37.0;-37.0
194;498.0;-37.0;-37.0
195;461.0;-38.0;-37.0
196;423.0;-37.0;-37.0
197;386.0;-38.0;-38.0
198;348.0;-36.0;-38.0
199;312.0;-29.0;-38.0
200;283.0;-19.0;-38.0
201;264.0;-3.0;-3.0
202;261.0;12.0;-3.0
203;273.0;23.0;-3.0
204;296.0;28.0;-3.0
205;324.0;30.0;30.0
206;354.0;25.0;30.0
207;379.0;8.0;30.0
208;387.0;-13.0;30.0
209;374.0;-24.0;-24.0
210;350.0;-31.0;-24.0
211;319.0;-31.0;-24.0
212;288.0;-33.0;-24.0
213;255.0;-32.0;-32.0
214;223.0;-23.0;-32.0
215;200.0;-16.0;-32.0
216;184.0;4.0;-32.0
217;188.0;30.0;30.0
218;218.0;37.0;30.0
219;255.0;37.0;30.0
220;292.0;22.0;30.0
221;314.0;12.0;12.0
222;326.0;-27.0;12.0
223;299.0;-37.0;12.0
224;262.0;-37.0;12.0
225;225.0;-37.0;-37.0
226;188.0;-37.0;-37.0
227;151.0;-37.0;-37.0
228;114.0;-12.0;-37.0
229;102.0;18.0;18.0
230;120.0;30.0;18.0
231;150.0;47.0;18.0
232;197.0;48.00000000000001;18.0
233;245.0;48.00000000000001;48.00000000000001
234;293.0;35.0;48.00000000000001
235;328.0;8.0;48.00000000000001
236;336.0;-15.0;48.00000000000001
237;321.0;-33.0;-33.0
238;288.0;-36.0;-33.0
239;252.0;-37.0;-33.0
240;215.0;-36.0;-33.0
241;179.0;-32.0;-32.0
242;147.0;-29.0;-32.0
243;118.0;-10.0;-32.0
244;108.0;11.0;-32.0
245;119.0;27.0;27.0
246;146.0;30.0;27.0
247;176.0;31.0;27.0
248;207.0;10.0;27.0
249;217.0;-12.0;-12.0
250;205.0;-28.0;-12.0
251;177.0;-35.0;-12.0
252;142.0;-36.0;-12.0
253;106.0;-36.0;-36.0
254;70.0;-35.0;-36.0
255;35.0;-14.0;-36.0
256;21.0;21.0;-36.0
257;42.0;37.0;37.0
258;79.0;41.00000000000001;37.0
259;120.0;41.00000000000001;37.0
260;161.0;33.0;37.0
261;194.0;2.0;2.0
262;196.0;-27.0;2.0
263;169.0;-35.0;2.0
264;134.0;-37.0;2.0
265;97.00000000000001;-36.0;-36.0
266;61.00000000000001;-36.0;-36.0
267;25.0;-24.0;-36.0
268;1.0;24.0;-36.0
269;25.0;40.0;40.0
270;65.0;50.0;40.0
271;115.0;52.0;40.0
272;167.0;51.00000000000001;40.0
273;218.0;50.0;50.0
274;268.0;48.00000000000001;50.0
275;316.0;40.0;50.0
276;356.0;17.0;50.0
277;373.0;-11.0;-11.0
278;362.0;-27.0;-11.0
279;335.0;-35.0;-11.0
280;300.0;-37.0;-11.0
281;263.0;-37.0;-37.0
282;226.0;-37.0;-37.0
283;189.0;-37.0;-37.0
284;152.0;-37.0;-37.0
285;115.0;-35.0;-35.0
286;80.0;-30.0;-35.0
287;50.0;-14.0;-35.0
288;36.0;13.0;-35.0
289;49.0;34.0;34.0
290;83.00000000000001;39.0;34.0
291;122.0;35.0;34.0
292;157.0;24.0;34.0
293;181.0;4.0;4.0
294;185.0;-7.0;4.0
295;178.0;-17.0;4.0
296;161.0;-26.0;4.0
297;135.0;-31.0;-31.0
298;104.0;-34.0;-31.0
299;70.0;-35.0;-31.0
300;35.0;-24.0;-31.0
301;11.0;-8.0;-8.0
302;3.0;3.0;-8.0
303;6.0;25.0;-8.0
304;31.0;30.0;-8.0
305;61.00000000000001;35.0;35.0
306;96.00000000000001;38.0;35.0
307;134.0;17.0;35.0
308;151.0;-6.0;35.0
309;145.0;-28.0;-28.0
310;117.0;-33.0;-28.0
311;84.0;-35.0;-28.0
312;49.0;-35.0;-28.0
313;14.0;-31.0;-31.0
314;-17.0;-21.0;-31.0
315;-38.0;6.0;-31.0
316;-32.0;32.0;-31.0
317;0.0;43.0;43.0
318;43.0;46.00000000000001;43.0
319;89.0;45.0;43.0
320;134.0;11.0;43.0
321;145.0;-14.0;-14.0
322;131.0;-30.0;-14.0
323;101.0;-35.0;-14.0
324;66.00000000000001;-37.0;-14.0
325;29.0;-37.0;-37.0
326;-8.0;-37.0;-37.0
327;-45.0;-34.0;-37.0
328;-79.0;-23.0;-37.0
329;-102.0;3.0;3.0
330;-99.0;25.0;3.0
331;-74.0;39.0;3.0
332;-35.0;43.0;3.0
333;8.0;42.0;42.0
334;50.0;33.0;42.0
335;83.00000000000001;0.0;42.0
336;83.00000000000001;-23.0;42.0
337;60.0;-32.0;-32.0
338;28.0;-36.0;-32.0
339;-8.0;-37.0;-32.0
340;-45.0;-25.0;-32.0
341;-70.0;-9.0;-9.0
342;-79.0;17.0;-9.0
343;-62.0;28.0;-9.0
344;-34.0;32.0;-9.0
345;-2.0;31.0;31.0
346;29.0;22.0;31.0
347;51.00000000000001;-4.0;31.0
348;47.0;-27.0;31.0
349;20.0;-37.0;-37.0
350;-17.0;-38.0;-37.0
351;-55.0;-33.0;-37.0
352;-88.00000000000001;8.0;-37.0
353;-80.0;23.0;23.0
354;-57.0;32.0;23.0
355;-25.0;42.0;23.0
356;17.0;41.00000000000001;23.0
357;58.00000000000001;29.0;29.0
358;87.00000000000001;-1.0;29.0
359;86.0;-35.0;29.0
360;51.00000000000001;-39.0;29.0
361;12.0;-39.0;-39.0
362;-27.0;-39.0;-39.0
363;-66.00000000000001;-38.0;-39.0
364;-104.0;-38.0;-39.0
365;-142.0;-38.0;-38.0
366;-180.0;-38.0;-38.0
367;-218.0;-38.0;-38.0
368;-256.0;-38.0;-38.0
369;-294.0;-38.0;-38.0
370;-332.0;-38.0;-38.0
371;-370.0;-38.0;-38.0
372;-408.0;-38.0;-38.0
373;-446.0;-38.0;-38.0
374;-484.0;-38.0;-38.0
375;-522.0;-39.0;-38.0
376;-561.0;-39.0;-38.0
377;-600.0;-38.0;-38.0
378;-638.0;-39.0;-38.0
379;-677.0;-39.0;-38.0
380;-716.0;-39.0;-38.0
381;-755.0;-39.0;-39.0
382;-794.0;-39.0;-39.0
383;-833.0;-39.0;-39.0
384;-872.0000000000001;-39.0;-39.0
385;-910.9999999999999;-39.0;-39.0
386;-950.0;-39.0;-39.0
387;-989.0000000000001;-39.0;-39.0
388;-1028.0;-8.0;-39.0
389;-1036.0;44.0;44.0
390;-992.0;53.00000000000001;44.0
391;-939.0000000000001;54.0;44.0
392;-885.0;54.0;44.0
393;-831.0;54.0;54.0
394;-777.0;54.0;54.0
395;-723.0;54.0;54.0
396;-669.0;54.0;54.0
397;-615.0;53.00000000000001;53.00000000000001
398;-562.0;54.0;53.00000000000001
399;-508.0;54.0;53.00000000000001
400;-454.0;54.0;53.00000000000001
401;-400.0;53.00000000000001;53.00000000000001
402;-347.0;53.00000000000001;53.00000000000001
403;-294.0;53.00000000000001;53.00000000000001
404;-241.0;50.0;53.00000000000001
405;-191.0;34.0;34.0
406;-157.0;14.0;34.0
407;-143.0;-10.0;34.0
408;-153.0;-31.0;34.0
409;-184.0;-36.0;-36.0
410;-220.0;-38.0;-36.0
411;-258.0;-38.0;-36.0
412;-296.0;-26.0;-36.0
413;-322.0;-10.0;-10.0
414;-332.0;-2.0;-10.0
415;-334.0;8.0;-10.0
416;-326.0;24.0;-10.0
417;-302.0;28.0;28.0
418;-274.0;29.0;28.0
419;-245.0;27.0;28.0
420;-218.0;24.0;28.0
421;-194.0;15.0;15.0
422;-179.0;10.0;15.0
423;-169.0;2.0;15.0
424;-167.0;-3.0;15.0
425;-170.0;-14.0;-14.0
426;-184.0;-15.0;-14.0
427;-199.0;-3.0;-14.0
428;-202.0;17.0;-14.0
429;-185.0;28.0;28.0
430;-157.0;33.0;28.0
431;-124.0;37.0;28.0
432;-87.00000000000001;37.0;28.0
433;-50.0;33.0;33.0
434;-17.0;23.0;33.0
435;6.0;12.0;33.0
436;18.0;12.0;33.0
437;30.0;7.0;7.0
438;37.0;1.0;7.0
439;38.0;3.0;7.0
440;41.00000000000001;8.0;7.0
441;49.0;12.0;12.0
442;61.00000000000001;14.0;12.0
443;75.0;13.0;12.0
444;88.00000000000001;12.0;12.0
445;100.0;11.0;11.0
446;111.0;8.0;11.0
447;119.0;8.0;11.0
448;127.0;7.0;11.0
449;134.0;-3.0;-3.0
450;131.0;-28.0;-3.0
